url,STRING : publisher,STRING : genre,STRING : developer,STRING : esrb
videogame/games.teamxbox.com/1719_Call-of-Duty-4-Modern-Warfare.html,Activision,First Person Shooter,Infinity Ward,Mature (M)
videogame/games.teamxbox.com/898_Call-of-Duty-Finest-Hour.html,Activision,First Person Shooter,Spark Unlimited,Teen (T)
videogame/games.teamxbox.com/2048_Call-of-Duty-World-At-War.html,Activision,First Person Shooter,Treyarch,Mature (M)
videogame/games.teamxbox.com/1672_Call-of-Juarez.html,Ubisoft Entertainment,First Person Shooter,Techland,Mature (M)
videogame/games.teamxbox.com/2177_Call-of-Juarez-Bound-in-Blood.html,Ubisoft Entertainment,Shooter,Techland,Rating Pending (RP)
videogame/games.teamxbox.com/1235_Capcom-Classics-Collection.html,Capcom,Compilations,Capcom,Teen (T)
videogame/games.teamxbox.com/1580_Capcom-Classics-Collection-Volume-2.html,Capcom,Compilations,Capcom,Rating Pending (RP)
videogame/games.teamxbox.com/936_Capcom-Fighting-Evolution.html,Capcom,Fighting,Capcom,Teen (T)
videogame/games.teamxbox.com/524_Capcom-Vs-SNK-2EO.html,Capcom,Fighting,Capcom,Teen (T)
videogame/games.teamxbox.com/2036_Captain-Blood.html,TBA,Action/Adventure,10tacle,Rating Pending (RP)
videogame/games.teamxbox.com/1698_Carcassonne.html,Sierra Online,Xbox Live Arcade,Sierra Online,Everyone (E)
videogame/games.teamxbox.com/1404_Cars.html,THQ,Racing/Driving,Rainbow Studios,Everyone (E)
videogame/games.teamxbox.com/1589_Cars.html,THQ,Action,Rainbow Studios,Everyone (E)
videogame/games.teamxbox.com/1695_Cars-MaterNational.html,THQ,Racing/Driving,Rainbow Studios,Rating Pending (RP)
videogame/games.teamxbox.com/790_Carve.html,Global Star,Racing/Driving,Argonaut Games,Everyone (E)
videogame/games.teamxbox.com/2094_Castle-Crashers.html,The Behemoth,Xbox Live Arcade,The Behemoth,Teen (T)
videogame/games.teamxbox.com/1856_Castle-Shikigami-III.html,TBA,Action/Shooter,Cyberlore Studios,Rating Pending (RP)
videogame/games.teamxbox.com/1328_Castle-Wolfenstein.html,TBA,First Person Shooter,id Software,Rating Pending (RP)
videogame/games.teamxbox.com/1183_Castlevania-Curse-of-Darkness.html,Konami Digital Entertainment,Action/Adventure,Konami Computer Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/1636_Castlevania-Symphony-of-the-Night.html,Konami Digital Entertainment,Xbox Live Arcade,Digital Eclipse,Teen (T)
videogame/games.teamxbox.com/1652_Catan.html,Microsoft,Xbox Live Arcade,Big Blue Box,Everyone (E)
videogame/games.teamxbox.com/827_Catwoman.html,Electronic Arts,Action/Adventure,EA Games,Rating Pending (RP)
videogame/games.teamxbox.com/28_Cel-Damage.html,Electronic Arts,Racing/Driving,Pseudo Interactive,Teen (T)
videogame/games.teamxbox.com/2171_CellFactor-Psychokinetic-Wars.html,Ubisoft Entertainment,Xbox Live Arcade,Immersion Software & Graphics,Rating Pending (RP)
videogame/games.teamxbox.com/1721_Centipede-and-Millipede.html,"Atari, Inc.",Xbox Live Arcade,Stainless Games,Everyone (E)
videogame/games.teamxbox.com/1994_Champions-Online.html,2K Games,MMO,Cryptic Studios,Rating Pending (RP)
videogame/games.teamxbox.com/1660_Championship-Manager-2007.html,Eidos Interactive,Sports,Gusto Games,Rating Pending (RP)
videogame/games.teamxbox.com/994_Championship-Manager-5.html,Eidos Interactive,Sports,Eidos interactive Ltd,Rating Pending (RP)
videogame/games.teamxbox.com/30_Championship-Manager-0102.html,Eidos Interactive,Sports,Sports Interactive,Rating Pending (RP)
videogame/games.teamxbox.com/1117_Charlie-and-the-Chocolate-Factory.html,Global Star,Action,High-Voltage Software,Everyone (E)
videogame/games.teamxbox.com/999_Chessmaster.html,Ubisoft Entertainment,Simulation,Ubisoft Entertainment,Everyone (E)
videogame/games.teamxbox.com/1895_Chessmaster-LIVE.html,Ubisoft Entertainment,Xbox Live Arcade,Ubisoft Entertainment,Everyone (E)
videogame/games.teamxbox.com/1031_Chicago-Enforcer.html,Kemco Games,First Person Shooter,Touchdown Entertainment,Mature (M)
videogame/games.teamxbox.com/1312_Chromehounds.html,Sega,Action/Shooter,FROM Software,Teen (T)
videogame/games.teamxbox.com/1522_Cipher-Complex.html,TBA,Action/Shooter,Edge of Reality,Rating Pending (RP)
videogame/games.teamxbox.com/32_Circus-Maximus.html,TBA,Racing/Driving,Kodiak,Teen (T)
videogame/games.teamxbox.com/887_Citizen-Zero.html,Microsoft,MMO,Mad Doc Software LLC,Rating Pending (RP)
videogame/games.teamxbox.com/1006_City-of-the-Dead.html,HIP Games,Survival/Horror,Kuju Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/1556_Civil-War-A-Nation-Divided.html,Activision,Action/Shooter,Cauldron Ltd.,Rating Pending (RP)
videogame/games.teamxbox.com/1133_Classified-The-Sentinel-Crisis.html,Global Star,First Person Shooter,Torus Games,Teen (T)
videogame/games.teamxbox.com/2158_Cletus-Clay.html,TBA,Xbox Live Arcade,TunaSnax,Rating Pending (RP)
videogame/games.teamxbox.com/1534_Clive-Barkers-Jericho.html,Codemasters,Survival/Horror,MercurySteam Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/1438_Cloning-Clyde.html,Microsoft,Xbox Live Arcade,NinjaBee,Everyone 10+ (E10+)
videogame/games.teamxbox.com/975_Close-Combat-First-to-Fight.html,2K Games,First Person Shooter,Destineer,Teen (T)
videogame/games.teamxbox.com/2176_Clover.html,TBA,Xbox Live Arcade,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/341_Club-Football.html,Codemasters,Sports,Codemasters Software Company,Rating Pending (RP)
videogame/games.teamxbox.com/1001_Club-Football-2005.html,Codemasters,Sports,Codemasters Software Company,Rating Pending (RP)
videogame/games.teamxbox.com/1306_Codename-Kids-Next-Door.html,Global Star,Action/Adventure,High-Voltage Software,Everyone 10+ (E10+)
videogame/games.teamxbox.com/2062_Coffeetime-Crosswords.html,Konami Digital Entertainment,Xbox Live Arcade,Konami Computer Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/1036_Cold-Fear.html,Ubisoft Entertainment,Survival/Horror,DarkWorks Studios,Mature (M)
videogame/games.teamxbox.com/1007_Cold-War.html,DreamCatcher,Action,Mindware,Rating Pending (RP)
videogame/games.teamxbox.com/697_Colin-McRae-Rally-04.html,Codemasters,Racing/Driving,Codemasters Software Company,Everyone (E)
videogame/games.teamxbox.com/885_Colin-McRae-Rally-2005.html,Codemasters,Racing/Driving,Codemasters Software Company,Everyone (E)
videogame/games.teamxbox.com/33_Colin-McRae-Rally-3.html,Codemasters,Racing/Driving,Codemasters Software Company,Everyone (E)
videogame/games.teamxbox.com/2156_Colin-McRae-DiRT-2.html,1C Company,Action,10tacle,Rating Pending (RP)
videogame/games.teamxbox.com/1222_College-Hoops-2K6.html,2K Games,Sports,Visual Concepts,Everyone (E)
videogame/games.teamxbox.com/1237_College-Hoops-2K6.html,2K Sports,Sports,Visual Concepts,Everyone (E)
videogame/games.teamxbox.com/1471_College-Hoops-2K7.html,2K Sports,Sports,Visual Concepts,Rating Pending (RP)
videogame/games.teamxbox.com/1582_College-Hoops-2K7.html,2K Games,Sports,Visual Concepts,Rating Pending (RP)
videogame/games.teamxbox.com/1864_College-Hoops-2K8.html,2K Sports,Sports,Visual Concepts,Everyone (E)
videogame/games.teamxbox.com/810_Combat-Elite-WWII-Paratroopers.html,Southpeak Interactive,Action/Shooter,"BattleBorne Entertainment, Inc",Teen (T)
videogame/games.teamxbox.com/1112_Combat-Task-Force-121.html,Groove Games,First Person Shooter,Direct Action Games,Mature (M)
videogame/games.teamxbox.com/1519_Command-Conquer-3-Tiberium-Wars.html,Electronic Arts,Real Time Strategy,EA Los Angeles (EALA),Rating Pending (RP)
videogame/games.teamxbox.com/1848_Command-Conquer-3-Kanes-Wrath.html,Electronic Arts,Real Time Strategy,EA Los Angeles (EALA),Teen (T)
videogame/games.teamxbox.com/1940_Command-Conquer-Red-Alert-3.html,Electronic Arts,Real Time Strategy,EA Los Angeles (EALA),Teen (T)
videogame/games.teamxbox.com/1869_Commanders-Attack-of-the-Genos.html,Sierra Online,Xbox Live Arcade,Southend Interactive,Everyone 10+ (E10+)
videogame/games.teamxbox.com/303_Commandos-2.html,Eidos Interactive,Action/Adventure,Pyro Studios,Teen (T)
videogame/games.teamxbox.com/956_Commandos-Strike-Force.html,Eidos Interactive,First Person Shooter,Pyro Studios,Teen (T)
videogame/games.teamxbox.com/1667_Conan.html,THQ,Action/Adventure,Nihilistic Software,Mature (M)
videogame/games.teamxbox.com/670_Conan.html,TDK Mediactive,Action/Adventure,Cauldron Ltd.,Mature (M)
videogame/games.teamxbox.com/1737_Condemned-2-Bloodshot.html,Sega,Survival/Horror,Monolith Productions,Mature (M)
videogame/games.teamxbox.com/1189_Condemned-Criminal-Origins.html,Sega,Action,Monolith Productions,Mature (M)
videogame/games.teamxbox.com/672_Conflict-Desert-Storm-II-Back-to-Baghdad.html,Gotham Games,Action/Shooter,Pivotal Games,Teen (T)
videogame/games.teamxbox.com/1571_Conflict-Denied-Ops.html,Eidos Interactive,Action,Pivotal Games,Mature (M)
videogame/games.teamxbox.com/34_Conflict-Desert-Storm.html,Gotham Games,Action/Shooter,Pivotal Games,Teen (T)
videogame/games.teamxbox.com/1083_Conflict-Global-Terror.html,2K Games,Action/Shooter,Pivotal Games,Mature (M)
videogame/games.teamxbox.com/867_Conflict-Vietnam.html,Global Star,Shooter,Pivotal Games,Mature (M)
videogame/games.teamxbox.com/677_Conker-Live-Reloaded.html,Microsoft,Action/Shooter,Rare,Mature (M)
videogame/games.teamxbox.com/989_Conquest-2-The-Vyrium-Uprising.html,TBA,Real Time Strategy,Warthog,Rating Pending (RP)
videogame/games.teamxbox.com/1055_Conspiracy-Weapons-of-Mass-Destruction.html,Oxygen Interactive,First Person Shooter,Kuju Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/1014_Constantine.html,THQ,Action/Adventure,Bits Studios,Mature (M)
videogame/games.teamxbox.com/1604_Contra.html,Konami Digital Entertainment,Xbox Live Arcade,Digital Eclipse,Everyone 10+ (E10+)
videogame/games.teamxbox.com/686_Corvette.html,TDK Mediactive,Racing/Driving,Steel Monkeys,Everyone (E)
videogame/games.teamxbox.com/578_CounterStrike.html,Microsoft,First Person Shooter,"Valve, LLC",Mature (M)
videogame/games.teamxbox.com/1324_Crackdown.html,Microsoft,Action,Realtime Worlds,Mature (M)
videogame/games.teamxbox.com/877_Crash-N-Burn.html,Eidos Interactive,Racing/Driving,BlackRock Studios,Teen (T)
videogame/games.teamxbox.com/36_Crash-Bandicoot.html,Universal Interactive Studios,Adventure,Traveller's Tales,Everyone (E)
videogame/games.teamxbox.com/2000_Crash-Bandicoot-Mind-over-Mutant.html,Activision,Action,Radical Entertainment,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1393_Crash-Dummy-vs-the-evil-DTroit.html,TBA,Fighting,Schanz International Consultants,Rating Pending (RP)
videogame/games.teamxbox.com/626_Crash-Nitro-Kart.html,Vivendi Games,Racing/Driving,Vicarious Visions,Everyone (E)
videogame/games.teamxbox.com/1127_Crash-Tag-Team-Racing.html,Vivendi Games,Racing/Driving,Radical Entertainment,Everyone 10+ (E10+)
videogame/games.teamxbox.com/2115_Crash-Time.html,Crave Entertainment,Racing/Driving,Synetic,Rating Pending (RP)
videogame/games.teamxbox.com/860_Crash-Twinsanity.html,Vivendi Games,Action/Adventure,Traveller's Tales,Everyone (E)
videogame/games.teamxbox.com/1713_Crash-of-the-Titans.html,"Sierra Entertainment, Inc.",Action,Radical Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/1063_Crashday.html,TBA,Racing/Driving,Moon Byte Studios,Rating Pending (RP)
videogame/games.teamxbox.com/208_Crazy-Car-Championship.html,TBA,Racing/Driving,Synaptic Soup,Rating Pending (RP)
videogame/games.teamxbox.com/2100_Crazy-Mouse.html,Ultizen Games,Xbox Live Arcade,Ultizen Games,Everyone (E)
videogame/games.teamxbox.com/160_Crazy-Taxi-3.html,Sega,Racing/Driving,Hitmaker,Teen (T)
videogame/games.teamxbox.com/1100_Creature-Conflict-The-Clan-Wars.html,Cenega Publishing,Strategy,TBA,Rating Pending (RP)
videogame/games.teamxbox.com/1140_Cricket-2005.html,Electronic Arts,Sports,EA Sports,Rating Pending (RP)
videogame/games.teamxbox.com/1091_Crime-Life-Gang-Wars.html,Konami Digital Entertainment,Action,Konami Computer Entertainment,Mature (M)
videogame/games.teamxbox.com/1630_CrimeCraft.html,TBA,MMO,Vogster Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/37_Crimson-Sea.html,KOEI Corporation,RPG,KOEI Corporation,Teen (T)
videogame/games.teamxbox.com/173_Crimson-Skies-High-Road-to-Revenge.html,Microsoft,Flying,FASA Studio,Teen (T)
videogame/games.teamxbox.com/797_Crouching-Tiger-Hidden-Dragon.html,Ubisoft Entertainment,Fighting,Genki Co.,Teen (T)
videogame/games.teamxbox.com/1509_Crusty-Demons.html,Southpeak Interactive,Racing/Driving,Evolved Games,Mature (M)
videogame/games.teamxbox.com/1396_Crysis.html,Electronic Arts,Action/Shooter,Crytek Studios,Rating Pending (RP)
videogame/games.teamxbox.com/1362_Crystal-Quest.html,N/A,Xbox Live Arcade,Stainless Games,Rating Pending (RP)
videogame/games.teamxbox.com/1683_Culdcept-Saga.html,Namco Bandai,Card/Casino,OmiyaSoft,Teen (T)
videogame/games.teamxbox.com/1337_Curious-George.html,Namco Bandai,Platformer,Monkey Bar Games,Everyone (E)
videogame/games.teamxbox.com/1844_Cyberball-2072.html,Midway,Xbox Live Arcade,Digital Eclipse,Rating Pending (RP)
videogame/games.teamxbox.com/433_DOA-Xtreme-Beach-Volleyball.html,"Tecmo, Ltd.",Sports,"Tecmo, Ltd.",Mature (M)
videogame/games.teamxbox.com/286_DOMINION.html,TBA,Action/RPG,Pharaoh Productions,Rating Pending (RP)
videogame/games.teamxbox.com/1288_DOOM-3-Resurrection-of-Evil.html,Activision,First Person Shooter,id Software,Mature (M)
videogame/games.teamxbox.com/2005_DOOM-4.html,TBA,First Person Shooter,id Software,Rating Pending (RP)
videogame/games.teamxbox.com/1022_Dai-Senryaku-VII-Modern-Military-Tactics.html,Kemco Games,Strategy,Kool Kizz Amusement Works,Everyone (E)
videogame/games.teamxbox.com/479_Dakar-2.html,Acclaim,Racing/Driving,Acclaim Entertainment,Everyone (E)
videogame/games.teamxbox.com/1952_Damnation.html,Codemasters,First Person Shooter,Blue Omega Entertainment,Mature (M)
videogame/games.teamxbox.com/934_Dance-Dance-Revolution-Ultramix-2.html,Konami Digital Entertainment,Music/Dance,Konami Computer Entertainment,Everyone (E)
videogame/games.teamxbox.com/1243_Dance-Dance-Revolution-Ultramix-3.html,Konami Digital Entertainment,Music/Dance,Konami Computer Entertainment,Everyone 10+ (E10+)
videogame/games.teamxbox.com/1505_Dance-Dance-Revolution-Ultramix-4.html,Konami Digital Entertainment,Music/Dance,Konami Computer Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/1504_Dance-Dance-Revolution-Universe.html,Konami Digital Entertainment,Music/Dance,Konami Computer Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/1793_Dance-Dance-Revolution-Universe-2.html,Konami Digital Entertainment,Music/Dance,Konami Computer Entertainment,Everyone 10+ (E10+)
videogame/games.teamxbox.com/2020_Dance-Dance-Revolution-Universe-3.html,Konami Digital Entertainment,Music/Dance,Bemani,Everyone (E)
videogame/games.teamxbox.com/613_Dance-Dance-Revolution-Ultramix.html,Konami Digital Entertainment,Family,Konami Computer Entertainment,Everyone (E)
videogame/games.teamxbox.com/1693_Danger-Planet.html,TBA,Action/Shooter,"Fantasy Lab, Inc.",Rating Pending (RP)
videogame/games.teamxbox.com/2167_Dantes-Inferno.html,Electronic Arts,Action/Adventure,EA Redwood Shores,Rating Pending (RP)
videogame/games.teamxbox.com/463_Dark-Angel.html,"Sierra Entertainment, Inc.",Action/Adventure,Radical Entertainment,Teen (T)
videogame/games.teamxbox.com/1770_Dark-Messiah-of-Might-Magic-Elements.html,Ubisoft Entertainment,Action/RPG,Arkane Studios,Rating Pending (RP)
videogame/games.teamxbox.com/862_Dark-Sector.html,D3 Publisher,Action/Shooter,Digital Extremes,Mature (M)
videogame/games.teamxbox.com/169_Dark-Summit.html,THQ,Sports,Radical Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/2034_Dark-Void.html,Capcom,Action/Adventure,Airtight Games,Rating Pending (RP)
videogame/games.teamxbox.com/1801_Darksiders-Wrath-of-War.html,THQ,Action/Adventure,Vigil Games,Rating Pending (RP)
videogame/games.teamxbox.com/808_Darkwatch.html,Capcom,First Person Shooter,"High Moon Studios, Inc.",Mature (M)
videogame/games.teamxbox.com/41_Dave-Mirra-Freestyle-BMX-2.html,Acclaim,Extreme Sports,Z-AXIS,Teen (T)
videogame/games.teamxbox.com/42_David-Beckham-Soccer.html,Majesco Entertainment,Sports,Rage Software,Everyone (E)
videogame/games.teamxbox.com/2131_Days-of-Wrath.html,1C Company,Xbox Live Arcade,Unique Development Studios,Rating Pending (RP)
videogame/games.teamxbox.com/1827_Dead-Island.html,TBA,First Person Shooter,Techland,Rating Pending (RP)
videogame/games.teamxbox.com/588_Dead-Mans-Hand.html,"Atari, Inc.",First Person Shooter,Human Head,Teen (T)
videogame/games.teamxbox.com/1169_Dead-Rising.html,Capcom,Action,Capcom,Mature (M)
videogame/games.teamxbox.com/932_Dead-Rush.html,Activision,Action,Treyarch,Rating Pending (RP)
videogame/games.teamxbox.com/1860_Dead-Space.html,Electronic Arts,Action/Shooter,EA Redwood Shores,Mature (M)
videogame/games.teamxbox.com/43_Dead-or-Alive-3.html,"Tecmo, Ltd.",Fighting,"Tecmo, Ltd.",Teen (T)
videogame/games.teamxbox.com/1175_Dead-or-Alive-4.html,"Tecmo, Ltd.",Fighting,Team Ninja,Mature (M)
videogame/games.teamxbox.com/684_Dead-or-Alive-Ultimate.html,"Tecmo, Ltd.",Fighting,Team Ninja,Mature (M)
videogame/games.teamxbox.com/1490_Dead-or-Alive-Xtreme-2.html,"Tecmo, Ltd.",Extreme Sports,Team Ninja,Rating Pending (RP)
videogame/games.teamxbox.com/200_Dead-to-Rights.html,Namco Bandai,Action/Shooter,Namco,Mature (M)
videogame/games.teamxbox.com/780_Dead-to-Rights-II-Hell-to-Pay.html,Namco Bandai,Action/Shooter,Namco,Mature (M)
videogame/games.teamxbox.com/955_Deadlands.html,TBA,First Person Shooter,Headfirst Productions,Rating Pending (RP)
videogame/games.teamxbox.com/1995_Deadliest-Catch-Alaskan-Storm.html,Greenwave,Action/Strategy,Liquid Dragon Studios,Teen (T)
videogame/games.teamxbox.com/2174_Death-Tank.html,Microsoft,Xbox Live Arcade,Snowblind Studios,Rating Pending (RP)
videogame/games.teamxbox.com/353_Deathrow.html,Ubisoft Entertainment,Action,Southend Interactive,Mature (M)
videogame/games.teamxbox.com/2043_Deer-Hunter-Tournament.html,"Atari, Inc.",Sports,"Atari, Inc.",Teen (T)
videogame/games.teamxbox.com/863_Def-Jam-Fight-For-NY.html,Electronic Arts,Fighting,Aki Corp,Mature (M)
videogame/games.teamxbox.com/1593_Def-Jam-Icon.html,Electronic Arts,Fighting,EA Chicago,Rating Pending (RP)
videogame/games.teamxbox.com/1609_Defender.html,Midway,Xbox Live Arcade,Midway Entertainment,Rating Pending (RP)
videogame/games.teamxbox.com/249_Defender.html,Midway,Shooter,7 Studios,Teen (T)
videogame/games.teamxbox.com/926_Delta-Force-Black-Hawk-Down.html,NovaLogic Inc.,First Person Shooter,BlackRock Studios,Teen (T)
videogame/games.teamxbox.com/1153_Demonik.html,Majesco Entertainment,Action/Adventure,Terminal Reality,Rating Pending (RP)
videogame/games.teamxbox.com/1543_Demons-of-Mercy.html,TBA,Action/Shooter,"MAXUM Games, LLC",Rating Pending (RP)
videogame/games.teamxbox.com/1718_Deprived.html,TBA,Survival/Horror,Diesel Games,Rating Pending (RP)
videogame/games.teamxbox.com/937_Destroy-All-Humans.html,THQ,Action,Pandemic Studios,Teen (T)
videogame/games.teamxbox.com/1474_Destroy-All-Humans-2.html,THQ,Action,Pandemic Studios,Rating Pending (RP)
videogame/games.teamxbox.com/1788_Destroy-All-Humans-Path-of-the-Furon.html,THQ,Action,Sandblast Games,Teen (T)
videogame/games.teamxbox.com/1890_Deus-Ex-3.html,Eidos Interactive,First Person Shooter,Eidos interactive Ltd,Rating Pending (RP)
videogame/games.teamxbox.com/416_Deus-Ex-Invisible-War.html,Eidos Interactive,Action/Adventure,Ion Storm,Mature (M)
videogame/games.teamxbox.com/1685_Devil-May-Cry-4.html,Capcom,Action/Adventure,Capcom,Rating Pending (RP)
